region_name,tpak_male,tpak_female,year,admin_level
Deiyai,91.25,93.97,2019,City_Regency
Kota Jayapura,75.3,48.15,2019,City_Regency
PAPUA SELATAN,,,2019,Province
Merauke,,,2019,City_Regency
Boven Digoel,,,2019,City_Regency
Mappi,,,2019,City_Regency
Asmat,,,2019,City_Regency
PAPUA TENGAH,,,2019,Province
Mimika,,,2019,City_Regency
Dogiyai,,,2019,City_Regency
Deiyai,,,2019,City_Regency
Nabire,,,2019,City_Regency
Paniai,,,2019,City_Regency
Intan Jaya,,,2019,City_Regency
Puncak,,,2019,City_Regency
Puncak Jaya,,,2019,City_Regency
PAPUA PEGUNUNGAN,,,2019,Province
Nduga,,,2019,City_Regency
Jayawijaya,,,2019,City_Regency
Lanny Jaya,,,2019,City_Regency
Tolikara,,,2019,City_Regency
Mamberamo Tengah,,,2019,City_Regency
Yalimo,,,2019,City_Regency
Yahukimo,,,2019,City_Regency
Pegunungan Bintang,,,2019,City_Regency
INDONESIA,83.25,51.81,2019,National
ACEH,81.47,48.94,2020,Province
Simeulue,83.29,56.79,2020,City_Regency
Aceh Singkil,82.36,41.2,2020,City_Regency
Aceh Selatan,79.75,44.13,2020,City_Regency
Aceh Tenggara,81.0,61.98,2020,City_Regency
Aceh Timur,83.39,40.78,2020,City_Regency
Aceh Tengah,89.15,70.5,2020,City_Regency
Aceh Barat,80.02,38.13,2020,City_Regency
Aceh Besar,77.46,41.63,2020,City_Regency
Pidie,78.98,53.36,2020,City_Regency
Bireuen,82.12,53.06,2020,City_Regency
Aceh Utara,77.79,43.55,2020,City_Regency
Aceh Barat Daya,81.05,34.91,2020,City_Regency
Gayo Lues,93.75,79.24,2020,City_Regency
Aceh Tamiang,82.81,46.58,2020,City_Regency
Nagan Raya,87.59,45.18,2020,City_Regency
Aceh Jaya,89.43,59.57,2020,City_Regency
Bener Meriah,93.6,70.93,2020,City_Regency
Pidie Jaya,79.27,46.25,2020,City_Regency
Kota Banda Aceh,75.95,45.97,2020,City_Regency
Kota Sabang,86.06,56.75,2020,City_Regency
Kota Langsa,80.99,52.56,2020,City_Regency
Kota Lhokseumawe,79.61,47.1,2020,City_Regency
Kota Subulussalam,83.54,44.0,2020,City_Regency
SUMATERA UTARA,81.41,56.15,2020,Province
Nias,85.5,77.21,2020,City_Regency
Mandailing Natal,72.58,59.73,2020,City_Regency
Tapanuli Selatan,87.15,70.31,2020,City_Regency
Tapanuli Tengah,76.28,65.57,2020,City_Regency
Tapanuli Utara,85.35,79.18,2020,City_Regency
Toba Samosir / Toba,86.9,75.8,2020,City_Regency
Labuhan Batu,82.11,47.32,2020,City_Regency
Asahan,79.25,39.9,2020,City_Regency
Simalungun,85.28,58.67,2020,City_Regency
Dairi,62.87,77.36,2020,City_Regency
Karo,89.28,78.75,2020,City_Regency
Deli Serdang,83.08,51.26,2020,City_Regency
Langkat,85.02,54.66,2020,City_Regency
Nias Selatan,84.81,69.82,2020,City_Regency
Humbang Hasundutan,87.7,86.58,2020,City_Regency
Pakpak Bharat,94.55,83.33,2020,City_Regency
Samosir,46.51,57.67,2020,City_Regency
Serdang Bedagai,85.52,54.15,2020,City_Regency
Batu Bara,87.77,50.3,2020,City_Regency
Padang Lawas Utara,69.02,63.1,2020,City_Regency
Padang Lawas,88.07,65.84,2020,City_Regency
Labuhan Batu Selatan,78.0,43.1,2020,City_Regency
Labuhan Batu Utara,84.91,50.89,2020,City_Regency
Nias Utara,78.97,68.79,2020,City_Regency
Nias Barat,51.2,52.38,2020,City_Regency
Kota Sibolga,83.22,57.53,2020,City_Regency
Kota Tanjung Balai,84.77,46.7,2020,City_Regency
Kota Pematang Siantar,77.93,63.49,2020,City_Regency
Kota Tebing Tinggi,83.04,56.0,2020,City_Regency
Kota Medan,78.79,49.04,2020,City_Regency
Kota Binjai,82.26,48.25,2020,City_Regency
Kota Padangsidimpuan,81.2,65.87,2020,City_Regency
Kota Gunungsitoli,75.08,51.59,2020,City_Regency
SUMATERA BARAT,82.08,56.24,2020,Province
Kepulauan Mentawai,88.35,74.03,2020,City_Regency
Pesisir Selatan,81.38,49.19,2020,City_Regency
Solok,84.58,65.08,2020,City_Regency
Sijunjung,85.3,56.21,2020,City_Regency
Tanah Datar,81.49,58.2,2020,City_Regency
Padang Pariaman,83.44,51.88,2020,City_Regency
Agam,82.62,58.66,2020,City_Regency
Lima Puluh Kota,84.78,61.08,2020,City_Regency
Pasaman,84.07,62.2,2020,City_Regency
Solok Selatan,85.64,59.42,2020,City_Regency
Dharmasraya,85.67,58.56,2020,City_Regency
Pasaman Barat,83.28,51.31,2020,City_Regency
Kota Padang,77.39,51.35,2020,City_Regency
Kota Solok,79.65,54.3,2020,City_Regency
Kota Sawah Lunto,81.89,59.5,2020,City_Regency
Kota Padang Panjang,79.51,60.39,2020,City_Regency
Kota Bukittinggi,79.96,60.51,2020,City_Regency
Kota Payakumbuh,79.16,58.44,2020,City_Regency
Kota Pariaman,76.97,52.09,2020,City_Regency
RIAU,83.25,46.4,2020,Province
Kuantan Singingi,85.99,49.99,2020,City_Regency
Indragiri Hulu,86.19,49.82,2020,City_Regency
Indragiri Hilir,86.6,50.82,2020,City_Regency
Pelalawan,87.86,47.14,2020,City_Regency
Siak,83.22,41.09,2020,City_Regency
Kampar,84.11,42.64,2020,City_Regency
Rokan Hulu,82.41,47.21,2020,City_Regency
Bengkalis,82.63,48.64,2020,City_Regency
Rokan Hilir,80.6,31.36,2020,City_Regency
Kepulauan Meranti,84.0,51.94,2020,City_Regency
Kota Pekanbaru,79.18,50.84,2020,City_Regency
Kota Dumai,82.49,51.09,2020,City_Regency
JAMBI,84.96,50.04,2020,Province
Kerinci,82.9,56.48,2020,City_Regency
Merangin,87.58,51.96,2020,City_Regency
Sarolangun,85.68,51.14,2020,City_Regency
Batang Hari,85.49,47.82,2020,City_Regency
Muaro Jambi,84.31,37.41,2020,City_Regency
Tanjung Jabung Timur,87.01,60.48,2020,City_Regency
Tanjung Jabung Barat,89.09,59.46,2020,City_Regency
Tebo,88.67,52.55,2020,City_Regency
Bungo,83.95,45.12,2020,City_Regency
Kota Jambi,79.89,48.49,2020,City_Regency
Kota Sungai Penuh,81.89,50.93,2020,City_Regency
SUMATERA SELATAN,82.71,54.25,2020,Province
Ogan Komering Ulu,85.15,55.2,2020,City_Regency
Ogan Komering Ilir,76.91,53.05,2020,City_Regency
Muara Enim,80.99,55.63,2020,City_Regency
Lahat,85.08,58.0,2020,City_Regency
Musi Rawas,89.33,53.45,2020,City_Regency
Musi Banyuasin,86.84,53.64,2020,City_Regency
Banyu Asin,85.65,41.7,2020,City_Regency
Ogan Komering Ulu Selatan,80.67,61.11,2020,City_Regency
Ogan Komering Ulu Timur,86.71,56.08,2020,City_Regency
Ogan Ilir,80.51,59.7,2020,City_Regency
Empat Lawang,84.47,66.89,2020,City_Regency
Penukal Abab Lematang Ilir,85.79,69.8,2020,City_Regency
Musi Rawas Utara,85.89,57.8,2020,City_Regency
Kota Palembang,79.58,51.53,2020,City_Regency
Kota Prabumulih,82.44,56.41,2020,City_Regency
Kota Pagar Alam,71.2,61.26,2020,City_Regency
Kota Lubuklinggau,84.85,55.8,2020,City_Regency
BENGKULU,85.22,57.71,2020,Province
Bengkulu Selatan,82.68,57.51,2020,City_Regency
Rejang Lebong,87.6,68.05,2020,City_Regency
Bengkulu Utara,87.56,55.54,2020,City_Regency
Kaur,81.69,56.47,2020,City_Regency
Seluma,88.19,63.98,2020,City_Regency
Mukomuko,87.19,42.13,2020,City_Regency
Lebong,87.37,60.84,2020,City_Regency
Kepahiang,87.35,70.21,2020,City_Regency
Bengkulu Tengah,87.35,51.13,2020,City_Regency
Kota Bengkulu,79.16,52.84,2020,City_Regency
LAMPUNG,85.41,54.13,2020,Province
Lampung Barat,92.52,73.0,2020,City_Regency
Tanggamus,70.18,48.2,2020,City_Regency
Lampung Selatan,86.45,49.71,2020,City_Regency
Lampung Timur,87.79,56.18,2020,City_Regency
Lampung Tengah,88.84,56.78,2020,City_Regency
Lampung Utara,86.09,49.74,2020,City_Regency
Way Kanan,90.14,58.93,2020,City_Regency
Tulangbawang,87.38,50.74,2020,City_Regency
Pesawaran,85.92,52.08,2020,City_Regency
Pringsewu,85.42,51.18,2020,City_Regency
Mesuji,89.27,49.76,2020,City_Regency
Tulang Bawang Barat,86.81,55.59,2020,City_Regency
Pesisir Barat,86.83,52.32,2020,City_Regency
Kota Bandar Lampung,80.26,55.31,2020,City_Regency
Kota Metro,82.1,56.16,2020,City_Regency
KEP. BANGKA BELITUNG,84.07,48.47,2020,Province
Bangka,82.85,43.45,2020,City_Regency
Belitung,84.94,52.73,2020,City_Regency
Bangka Barat,82.93,47.14,2020,City_Regency
Bangka Tengah,88.43,51.58,2020,City_Regency
Bangka Selatan,86.01,50.44,2020,City_Regency
Belitung Timur,88.27,53.09,2020,City_Regency
Kota Pangkal Pinang,77.91,46.36,2020,City_Regency
KEPULAUAN RIAU,82.86,48.93,2020,Province
Karimun,77.8,41.02,2020,City_Regency
Bintan,82.39,38.36,2020,City_Regency
Natuna,85.49,52.05,2020,City_Regency
Lingga,84.12,44.24,2020,City_Regency
Kepulauan Anambas,85.5,49.9,2020,City_Regency
Kota Batam,84.25,51.69,2020,City_Regency
Kota Tanjung Pinang,77.36,47.49,2020,City_Regency
DKI JAKARTA,80.49,47.47,2020,Province
Kep. Seribu,78.72,42.62,2020,City_Regency
Kota Jakarta Selatan,79.72,48.24,2020,City_Regency
Kota Jakarta Timur,79.28,44.97,2020,City_Regency
Kota Jakarta Pusat,78.03,49.92,2020,City_Regency
Kota Jakarta Barat,82.34,46.45,2020,City_Regency
Kota Jakarta Utara,81.98,50.67,2020,City_Regency
JAWA BARAT,81.9,46.79,2020,Province
Bogor,80.75,43.62,2020,City_Regency
Sukabumi,82.04,40.61,2020,City_Regency
Cianjur,87.07,50.31,2020,City_Regency
Bandung,79.77,44.19,2020,City_Regency
Garut,79.95,42.16,2020,City_Regency
Tasikmalaya,85.01,54.65,2020,City_Regency
Ciamis,86.02,57.47,2020,City_Regency
Kuningan,78.89,45.2,2020,City_Regency
Cirebon,80.07,46.77,2020,City_Regency
Majalengka,84.84,54.77,2020,City_Regency
Sumedang,83.52,54.74,2020,City_Regency
Indramayu,86.25,51.83,2020,City_Regency
Subang,83.73,49.51,2020,City_Regency
Purwakarta,82.06,39.05,2020,City_Regency
Karawang,84.47,44.29,2020,City_Regency
Bekasi,83.22,44.54,2020,City_Regency
Bandung Barat,82.62,36.58,2020,City_Regency
Pangandaran,90.08,63.85,2020,City_Regency
Kota Bogor,78.35,42.87,2020,City_Regency
Kota Sukabumi,72.75,38.39,2020,City_Regency
Kota Bandung,79.41,49.82,2020,City_Regency
Kota Cirebon,77.98,49.75,2020,City_Regency
Kota Bekasi,79.64,49.71,2020,City_Regency
Kota Depok,80.25,47.57,2020,City_Regency
Kota Cimahi,79.02,46.19,2020,City_Regency
Kota Tasikmalaya,81.59,51.47,2020,City_Regency
Kota Banjar,79.58,55.65,2020,City_Regency
JAWA TENGAH,81.68,57.54,2020,Province
Cilacap,83.21,52.45,2020,City_Regency
Banyumas,81.78,51.74,2020,City_Regency
Purbalingga,85.11,55.26,2020,City_Regency
Banjarnegara,84.94,54.47,2020,City_Regency
Kebumen,81.88,57.67,2020,City_Regency
Purworejo,80.4,60.14,2020,City_Regency
Wonosobo,83.97,58.18,2020,City_Regency
Magelang,84.88,68.31,2020,City_Regency
Boyolali,85.3,65.41,2020,City_Regency
Klaten,80.74,56.59,2020,City_Regency
Sukoharjo,79.81,57.99,2020,City_Regency
Wonogiri,85.54,64.64,2020,City_Regency
Karanganyar,84.05,63.42,2020,City_Regency
Sragen,78.74,58.74,2020,City_Regency
Grobogan,80.75,59.18,2020,City_Regency
Blora,86.44,58.06,2020,City_Regency
Rembang,79.46,51.17,2020,City_Regency
Pati,76.74,52.02,2020,City_Regency
Kudus,82.79,66.59,2020,City_Regency
Jepara,83.4,56.66,2020,City_Regency
Demak,83.53,56.52,2020,City_Regency
Semarang,84.24,66.38,2020,City_Regency
Temanggung,59.63,57.82,2020,City_Regency
Kendal,82.04,58.64,2020,City_Regency
Batang,86.48,53.24,2020,City_Regency
Pekalongan,85.21,57.63,2020,City_Regency
Pemalang,81.25,50.48,2020,City_Regency
Tegal,82.24,51.25,2020,City_Regency
Brebes,80.81,52.47,2020,City_Regency
Kota Magelang,75.73,59.85,2020,City_Regency
Kota Surakarta,79.37,59.04,2020,City_Regency
Kota Salatiga,78.16,62.76,2020,City_Regency
Kota Semarang,79.86,60.48,2020,City_Regency
Kota Pekalongan,73.67,59.34,2020,City_Regency
Kota Tegal,75.54,53.97,2020,City_Regency
D I YOGYAKARTA,78.2,64.33,2020,Province
Kulon Progo,86.07,70.16,2020,City_Regency
Bantul,84.26,64.93,2020,City_Regency
Gunung Kidul,65.97,64.7,2020,City_Regency
Sleman,78.32,62.66,2020,City_Regency
Kota Yogyakarta,76.52,61.3,2020,City_Regency
JAWA TIMUR,84.67,56.56,2020,Province
Pacitan,90.1,71.26,2020,City_Regency
Ponorogo,83.0,60.17,2020,City_Regency
Trenggalek,87.44,64.26,2020,City_Regency
Tulungagung,85.37,61.79,2020,City_Regency
Blitar,85.07,56.63,2020,City_Regency
Kediri,85.35,55.95,2020,City_Regency
Malang,86.99,56.13,2020,City_Regency
Lumajang,84.49,50.49,2020,City_Regency
Jember,86.65,50.3,2020,City_Regency
Banyuwangi,87.12,56.8,2020,City_Regency
Bondowoso,89.07,62.08,2020,City_Regency
Situbondo,86.78,60.47,2020,City_Regency
Probolinggo,88.89,57.94,2020,City_Regency
Pasuruan,85.29,50.64,2020,City_Regency
Sidoarjo,81.55,52.78,2020,City_Regency
Mojokerto,86.11,53.64,2020,City_Regency
Jombang,84.53,56.28,2020,City_Regency
Nganjuk,82.61,49.27,2020,City_Regency
Madiun,85.62,57.81,2020,City_Regency
Magetan,83.24,63.91,2020,City_Regency
Ngawi,84.9,61.19,2020,City_Regency
Bojonegoro,88.03,61.65,2020,City_Regency
Tuban,88.16,56.18,2020,City_Regency
Lamongan,83.68,58.94,2020,City_Regency
Gresik,84.85,48.82,2020,City_Regency
Bangkalan,78.89,56.62,2020,City_Regency
Sampang,81.76,59.06,2020,City_Regency
Pamekasan,81.09,59.42,2020,City_Regency
Sumenep,85.85,65.47,2020,City_Regency
Kota Kediri,76.83,55.35,2020,City_Regency
Kota Blitar,79.19,60.24,2020,City_Regency
Kota Malang,78.21,55.1,2020,City_Regency
Kota Probolinggo,82.22,56.47,2020,City_Regency
Kota Pasuruan,82.62,57.94,2020,City_Regency
Kota Mojokerto,80.98,56.11,2020,City_Regency
Kota Madiun,78.8,59.35,2020,City_Regency
Kota Surabaya,81.23,55.35,2020,City_Regency
Kota Batu,84.73,59.75,2020,City_Regency
BANTEN,81.7,46.62,2020,Province
Pandeglang,79.99,39.84,2020,City_Regency
Lebak,86.0,53.16,2020,City_Regency
Tangerang,82.9,47.14,2020,City_Regency
Serang,81.8,44.78,2020,City_Regency
Kota Tangerang,80.79,48.45,2020,City_Regency
Kota Cilegon,80.32,42.44,2020,City_Regency
Kota Serang,81.41,45.24,2020,City_Regency
Kota Tangerang Selatan,78.71,46.14,2020,City_Regency
BALI,80.75,67.86,2020,Province
Jembrana,83.12,68.94,2020,City_Regency
Tabanan,81.26,69.84,2020,City_Regency
Badung,81.25,63.82,2020,City_Regency
Gianyar,78.11,64.36,2020,City_Regency
Klungkung,78.69,72.01,2020,City_Regency
Bangli,86.22,78.11,2020,City_Regency
Karangasem,83.23,78.31,2020,City_Regency
Buleleng,80.87,69.4,2020,City_Regency
Kota Denpasar,78.91,62.55,2020,City_Regency
NUSA TENGGARA BARAT,82.94,58.66,2020,Province
Lombok Barat,81.93,54.38,2020,City_Regency
Lombok Tengah,84.77,66.44,2020,City_Regency
Lombok Timur,82.66,55.81,2020,City_Regency
Sumbawa,83.93,53.03,2020,City_Regency
Dompu,85.24,54.16,2020,City_Regency
Bima,84.37,60.16,2020,City_Regency
Sumbawa Barat,85.41,53.13,2020,City_Regency
Lombok Utara,84.44,62.82,2020,City_Regency
Kota Mataram,76.76,59.41,2020,City_Regency
Kota Bima,83.47,65.22,2020,City_Regency
NUSA TENGGARA TIMUR,82.64,63.91,2020,Province
Sumba Barat,79.69,61.75,2020,City_Regency
Sumba Timur,81.16,62.46,2020,City_Regency
Kupang,83.74,60.01,2020,City_Regency
Timor Tengah Selatan,86.77,62.68,2020,City_Regency
Timor Tengah Utara,85.66,70.85,2020,City_Regency
Belu,82.71,57.79,2020,City_Regency
Alor,80.82,70.17,2020,City_Regency
Lembata,79.44,60.41,2020,City_Regency
Flores Timur,81.99,63.02,2020,City_Regency
Sikka,85.15,63.52,2020,City_Regency
Ende,80.11,65.49,2020,City_Regency
Ngada,80.76,62.86,2020,City_Regency
Manggarai,84.28,69.23,2020,City_Regency
Rote Ndao,83.71,61.99,2020,City_Regency
Manggarai Barat,85.89,71.34,2020,City_Regency
Sumba Tengah,85.34,53.39,2020,City_Regency
Sumba Barat Daya,85.25,70.17,2020,City_Regency
Nagekeo,82.36,58.9,2020,City_Regency
Manggarai Timur,88.72,75.04,2020,City_Regency
Sabu Raijua,80.84,68.97,2020,City_Regency
Malaka,77.86,58.11,2020,City_Regency
Kota Kupang,74.0,53.7,2020,City_Regency
KALIMANTAN BARAT,83.35,53.86,2020,Province
Sambas,85.91,63.3,2020,City_Regency
Bengkayang,87.25,63.29,2020,City_Regency
Landak,84.09,58.32,2020,City_Regency
Mempawah,80.17,47.82,2020,City_Regency
Sanggau,86.07,53.6,2020,City_Regency
Ketapang,82.99,36.94,2020,City_Regency
Sintang,85.45,65.09,2020,City_Regency
Kapuas Hulu,86.06,61.64,2020,City_Regency
Sekadau,89.14,65.29,2020,City_Regency
Melawi,86.45,60.87,2020,City_Regency
Kayong Utara,83.57,46.72,2020,City_Regency
Kubu Raya,83.57,51.59,2020,City_Regency
Kota Pontianak,75.66,44.83,2020,City_Regency
Kota Singkawang,77.02,50.19,2020,City_Regency
KALIMANTAN TENGAH,84.67,50.57,2020,Province
Kotawaringin Barat,89.48,54.41,2020,City_Regency
Kotawaringin Timur,86.04,46.47,2020,City_Regency
Kapuas,85.79,53.67,2020,City_Regency
Barito Selatan,81.61,47.09,2020,City_Regency
Barito Utara,84.89,56.97,2020,City_Regency
Sukamara,82.67,45.7,2020,City_Regency
Lamandau,87.43,50.82,2020,City_Regency
Seruyan,80.44,46.9,2020,City_Regency
Katingan,83.15,43.65,2020,City_Regency
Pulang Pisau,88.21,55.99,2020,City_Regency
Gunung Mas,88.1,51.96,2020,City_Regency
Barito Timur,84.82,70.29,2020,City_Regency
Murung Raya,84.13,41.9,2020,City_Regency
Kota Palangka Raya,78.03,46.86,2020,City_Regency
KALIMANTAN SELATAN,82.91,55.5,2020,Province
Tanah Laut,87.94,55.2,2020,City_Regency
Kotabaru,82.56,45.03,2020,City_Regency
Banjar,82.85,61.93,2020,City_Regency
Barito Kuala,88.98,60.37,2020,City_Regency
Tapin,83.18,57.08,2020,City_Regency
Hulu Sungai Selatan,84.64,61.98,2020,City_Regency
Hulu Sungai Tengah,83.88,58.75,2020,City_Regency
Hulu Sungai Utara,82.1,58.9,2020,City_Regency
Tabalong,81.07,57.28,2020,City_Regency
Tanah Bumbu,85.78,52.86,2020,City_Regency
Balangan,85.48,67.45,2020,City_Regency
Kota Banjarmasin,77.12,47.34,2020,City_Regency
Kota Banjar Baru,79.72,53.27,2020,City_Regency
KALIMANTAN TIMUR,81.52,47.96,2020,Province
Paser,83.94,49.69,2020,City_Regency
Kutai Barat,83.79,56.69,2020,City_Regency
Kutai Kartanegara,78.12,44.1,2020,City_Regency
Kutai Timur,87.16,47.12,2020,City_Regency
Berau,84.77,46.85,2020,City_Regency
Penajam Paser Utara,85.87,50.72,2020,City_Regency
Mahakam Ulu,85.41,65.55,2020,City_Regency
Kota Balikpapan,80.32,44.86,2020,City_Regency
Kota Samarinda,79.17,50.49,2020,City_Regency
Kota Bontang,85.15,51.77,2020,City_Regency
KALIMANTAN UTARA,82.91,47.62,2020,Province
Malinau,81.69,48.17,2020,City_Regency
Bulungan,81.84,50.71,2020,City_Regency
Tana Tidung,85.0,46.27,2020,City_Regency
Nunukan,84.21,46.3,2020,City_Regency
Kota Tarakan,82.61,47.01,2020,City_Regency
SULAWESI UTARA,80.52,45.68,2020,Province
Bolaang Mongondow,84.67,41.42,2020,City_Regency
Minahasa,79.04,44.92,2020,City_Regency
Kepulauan Sangihe,79.3,49.74,2020,City_Regency
Kepulauan Talaud,89.3,72.3,2020,City_Regency
Minahasa Selatan,83.95,49.09,2020,City_Regency
Minahasa Utara,76.39,46.48,2020,City_Regency
Bolaang Mongondow Utara,81.88,46.91,2020,City_Regency
Siau Tagulandang Biaro,83.04,47.84,2020,City_Regency
Minahasa Tenggara,84.59,42.24,2020,City_Regency
Bolaang Mongondow Selatan,84.65,40.21,2020,City_Regency
Bolaang Mongondow Timur,86.26,44.91,2020,City_Regency
Kota Manado,75.97,41.46,2020,City_Regency
Kota Bitung,78.87,43.89,2020,City_Regency
Kota Tomohon,75.02,44.23,2020,City_Regency
Kota Kotamobagu,84.16,48.2,2020,City_Regency
SULAWESI TENGAH,85.82,52.5,2020,Province
Banggai Kepulauan,85.83,60.22,2020,City_Regency
Banggai,84.82,54.42,2020,City_Regency
Morowali,81.12,47.84,2020,City_Regency
Poso,87.11,61.58,2020,City_Regency
Donggala,84.89,42.13,2020,City_Regency
Toli-Toli,86.86,44.45,2020,City_Regency
Buol,88.82,49.68,2020,City_Regency
Parigi Moutong,89.05,55.21,2020,City_Regency
Tojo Una-Una,87.82,62.27,2020,City_Regency
Sigi,86.71,50.8,2020,City_Regency
Banggai Laut,88.16,46.45,2020,City_Regency
Morowali Utara,86.66,51.35,2020,City_Regency
Kota Palu,80.34,52.71,2020,City_Regency
SULAWESI SELATAN,79.66,48.16,2020,Province
Kepulauan Selayar,82.95,54.92,2020,City_Regency
Bulukumba,83.56,54.97,2020,City_Regency
Bantaeng,86.81,60.59,2020,City_Regency
Jeneponto,85.74,53.44,2020,City_Regency
Takalar,78.39,48.74,2020,City_Regency
Gowa,84.18,51.83,2020,City_Regency
Sinjai,85.39,55.68,2020,City_Regency
Maros,82.45,43.63,2020,City_Regency
Pangkajene dan Kepulauan,80.48,48.71,2020,City_Regency
Barru,78.03,38.56,2020,City_Regency
Bone,71.85,50.64,2020,City_Regency
Soppeng,82.05,35.59,2020,City_Regency
Wajo,86.33,47.88,2020,City_Regency
Sidenreng Rappang,81.55,34.01,2020,City_Regency
Pinrang,82.64,37.47,2020,City_Regency
Enrekang,85.3,56.29,2020,City_Regency
Luwu,79.89,43.11,2020,City_Regency
Tana Toraja,75.5,70.94,2020,City_Regency
Luwu Utara,71.12,45.97,2020,City_Regency
Luwu Timur,86.59,56.96,2020,City_Regency
Toraja Utara,68.27,66.74,2020,City_Regency
Kota Makasar,75.44,41.15,2020,City_Regency
Kota Parepare,79.99,51.79,2020,City_Regency
Kota Palopo,76.23,47.14,2020,City_Regency
SULAWESI TENGGARA,83.8,56.02,2020,Province
Buton,78.03,53.19,2020,City_Regency
Muna,76.56,51.87,2020,City_Regency
Konawe,85.22,50.47,2020,City_Regency
Kolaka,87.42,57.46,2020,City_Regency
Konawe Selatan,87.7,53.96,2020,City_Regency
Bombana,88.67,55.64,2020,City_Regency
Wakatobi,81.02,56.7,2020,City_Regency
Kolaka Utara,93.06,70.79,2020,City_Regency
Buton Utara,87.4,65.74,2020,City_Regency
Konawe Utara,90.14,57.02,2020,City_Regency
Kolaka Timur,91.05,63.26,2020,City_Regency
Konawe Kepulauan,85.55,55.86,2020,City_Regency
Muna Barat,85.16,64.42,2020,City_Regency
Buton Tengah,76.75,55.82,2020,City_Regency
Buton Selatan,85.21,61.37,2020,City_Regency
Kota Kendari,76.72,51.43,2020,City_Regency
Kota Baubau,76.27,54.72,2020,City_Regency
GORONTALO,83.02,49.95,2020,Province
Boalemo,79.76,54.13,2020,City_Regency
Gorontalo,83.62,48.34,2020,City_Regency
Pohuwato,87.98,53.08,2020,City_Regency
Bone Bolango,82.35,45.12,2020,City_Regency
Gorontalo Utara,87.13,51.4,2020,City_Regency
Kota Gorontalo,79.18,50.23,2020,City_Regency
SULAWESI BARAT,85.29,55.02,2020,Province
Majene,82.23,55.04,2020,City_Regency
Polewali Mandar,86.45,57.37,2020,City_Regency
Mamasa,86.62,69.93,2020,City_Regency
Mamuju,79.51,51.51,2020,City_Regency
Mamuju Utara / Pasangkayu,90.06,45.56,2020,City_Regency
Mamuju Tengah,89.9,48.04,2020,City_Regency
MALUKU,76.49,53.52,2020,Province
Maluku Tenggara Barat / Kepulauan Tanimbar,81.21,63.56,2020,City_Regency
Maluku Tenggara,74.02,57.07,2020,City_Regency
Maluku Tengah,73.28,46.1,2020,City_Regency
Buru,86.61,55.91,2020,City_Regency
Kepulauan Aru,81.96,55.55,2020,City_Regency
Seram Bagian Barat,83.06,60.21,2020,City_Regency
Seram Bagian Timur,80.89,54.78,2020,City_Regency
Maluku Barat Daya,77.83,63.66,2020,City_Regency
Buru Selatan,84.19,63.29,2020,City_Regency
Kota Ambon,70.65,50.55,2020,City_Regency
Kota Tual,72.96,51.6,2020,City_Regency
MALUKU UTARA,81.3,46.57,2020,Province
Halmahera Barat,82.55,46.08,2020,City_Regency
Halmahera Tengah,86.17,50.52,2020,City_Regency
Kepulauan Sula,79.91,38.87,2020,City_Regency
Halmahera Selatan,84.81,51.13,2020,City_Regency
Halmahera Utara,79.17,44.0,2020,City_Regency
Halmahera Timur,84.39,45.45,2020,City_Regency
Pulau Morotai,77.47,48.87,2020,City_Regency
Pulau Taliabu,90.12,54.12,2020,City_Regency
Kota Ternate,76.11,43.22,2020,City_Regency
Kota Tidore Kepulauan,82.77,51.35,2020,City_Regency
PAPUA BARAT,80.36,57.27,2020,Province
Fakfak,80.74,54.88,2020,City_Regency
Kaimana,85.01,62.13,2020,City_Regency
Teluk Wondama,85.35,64.32,2020,City_Regency
Teluk Bintuni,81.73,53.34,2020,City_Regency
Manokwari,82.15,56.52,2020,City_Regency
Sorong Selatan,80.1,59.88,2020,City_Regency
Sorong,73.26,53.75,2020,City_Regency
Raja Ampat,82.9,58.98,2020,City_Regency
Tambrauw,86.76,59.24,2020,City_Regency
Maybrat,82.84,73.63,2020,City_Regency
Manokwari Selatan,87.39,77.61,2020,City_Regency
Pegunungan Arfak,96.2,94.55,2020,City_Regency
Kota Sorong,75.9,48.36,2020,City_Regency
PAPUA BARAT DAYA,,,2020,Province
Raja Ampat,,,2020,City_Regency
Sorong,,,2020,City_Regency
Sorong Selatan,,,2020,City_Regency
Maybrat,,,2020,City_Regency
Tambrauw,,,2020,City_Regency
Kota Sorong,,,2020,City_Regency
PAPUA,79.84,63.47,2020,Province
Merauke,84.47,54.3,2020,City_Regency
Jayawijaya,87.62,75.98,2020,City_Regency
Jayapura,74.2,51.7,2020,City_Regency
Nabire,87.55,58.5,2020,City_Regency
Kepulauan Yapen,67.31,52.93,2020,City_Regency
Biak Numfor,70.95,56.21,2020,City_Regency
Paniai,64.78,50.99,2020,City_Regency
Puncak Jaya,95.99,71.73,2020,City_Regency
Mimika,81.22,38.84,2020,City_Regency
Boven Digoel,89.41,58.8,2020,City_Regency
Mappi,80.11,47.58,2020,City_Regency
Asmat,87.89,75.28,2020,City_Regency
Yahukimo,92.9,78.07,2020,City_Regency
Pegunungan Bintang,87.77,84.92,2020,City_Regency
Tolikara,92.72,93.18,2020,City_Regency
Sarmi,83.31,47.88,2020,City_Regency
Keerom,86.95,64.48,2020,City_Regency
Waropen,81.0,38.33,2020,City_Regency
